Date,Open,High,Low,Close,Adj Close,Var.Day(%),Class,Volume
2007-01-09,42831,43001,41438,42007,42007,-1.92,Baixa,112991900
2007-01-10,42001,42336,41266,42336,42336,0.78,Alta,110755900
2007-01-11,42336,43128,41940,42670,42670,0.79,Alta,84165800
2007-01-12,42669,43188,42526,43095,43095,1.00,Alta,96842400
2007-01-15,43095,43473,42875,42919,42919,-0.41,Baixa,45027800
2007-01-16,42916,42916,42415,42624,42624,-0.69,Baixa,93088400
2007-01-17,42626,42930,42252,42735,42735,0.26,Alta,73003000
2007-01-18,42741,43402,42407,42478,42478,-0.60,Baixa,97203200
2007-01-19,42477,43428,42477,43428,43428,2.24,Alta,0
2007-01-22,43431,43879,43183,43553,43553,0.29,Alta,70802000
2007-01-23,43549,44243,43432,44177,44177,1.43,Alta,109921200
2007-01-24,44177,44808,44041,44687,44687,1.15,Alta,114652200
2007-01-26,44687,44687,43870,44412,44412,-0.62,Baixa,102456700
2007-01-29,44414,44435,43555,43573,43573,-1.89,Baixa,95144400
2007-01-30,43573,44065,43508,44044,44044,1.08,Alta,110700200
2007-01-31,44046,44643,43824,44642,44642,1.36,Alta,131510700
2007-02-01,44642,45212,44642,44815,44815,0.39,Alta,120498200
2007-02-02,44815,45204,44597,44998,44998,0.41,Alta,106514300
2007-02-05,44999,45286,44851,45286,45286,0.64,Alta,79481200
2007-02-06,45287,45486,45038,45352,45352,0.15,Alta,109404000
2007-02-07,45352,45425,44488,44588,44588,-1.68,Baixa,114293700
2007-02-08,44585,44892,44070,44892,44892,0.68,Alta,124663400
2007-02-09,44894,45050,44180,44284,44284,-1.35,Baixa,133298700
2007-02-12,44286,44464,43850,43935,43935,-0.79,Baixa,94842200
2007-02-13,43932,45197,43932,45197,45197,2.87,Alta,116712300
2007-02-14,45198,46106,45198,45996,45996,1.77,Alta,232265300
2007-02-15,45996,46178,45734,45955,45955,-0.09,Baixa,140012600
2007-02-16,45955,45966,45614,45849,45849,-0.23,Baixa,107391100
2007-02-21,45849,46095,45558,46090,46090,0.53,Alta,73069000
2007-02-22,46097,46752,46097,46452,46452,0.79,Alta,121582000
2007-02-23,46452,46517,45813,46016,46016,-0.94,Baixa,76534200
2007-02-26,46021,46450,45885,46207,46207,0.42,Alta,94900800
2007-02-27,46190,46190,42571,43145,43145,-6.63,Baixa,189354000
2007-02-28,43150,43923,43122,43892,43892,1.73,Alta,176098100
2007-03-01,43886,43886,42037,43517,43517,-0.85,Baixa,131228800
2007-03-02,43518,43518,42297,42370,42370,-2.64,Baixa,199570400
2007-03-05,42370,42370,41117,41179,41179,-2.81,Baixa,123682700
2007-03-06,41192,43218,41192,43218,43218,4.95,Alta,119195300
2007-03-07,43224,43396,42660,42667,42667,-1.27,Baixa,128354000
2007-03-08,42672,43726,42672,43466,43466,1.87,Alta,85353800
2007-03-09,43466,44173,43466,44133,44133,1.53,Alta,129008600
2007-03-12,44133,44406,43845,44249,44249,0.26,Alta,116185400
2007-03-13,44249,44249,42724,42749,42749,-3.39,Baixa,159221400
2007-03-14,42749,43290,42051,43288,43288,1.26,Alta,160333800
2007-03-15,43289,43573,42951,43278,43278,-0.02,De Lado,136954300
2007-03-16,43278,43568,42598,42730,42730,-1.27,Baixa,112346700
2007-03-19,42734,43714,42734,43713,43713,2.30,Alta,142704400
2007-03-20,43713,44353,43679,44351,44351,1.46,Alta,165675100
2007-03-21,44350,45631,44350,45631,45631,2.89,Alta,201404600
2007-03-22,45631,45950,45272,45424,45424,-0.45,Baixa,139703500
2007-03-23,45425,45759,45168,45533,45533,0.24,Alta,82313000
2007-03-26,45533,45712,44965,45645,45645,0.25,Alta,78423800
2007-03-27,45646,45646,45143,45207,45207,-0.96,Baixa,95099400
2007-03-28,45204,45204,44315,44484,44484,-1.60,Baixa,132180500
2007-03-29,44493,45570,44493,45355,45355,1.96,Alta,134403900
2007-03-30,45355,45805,45138,45805,45805,0.99,Alta,124972500
2007-04-02,45805,45805,45225,45597,45597,-0.45,Baixa,141629100
2007-04-03,45601,46481,45601,46288,46288,1.52,Alta,208963000
2007-04-04,46290,46692,46113,46554,46554,0.57,Alta,121560000
2007-04-05,46555,46767,46418,46647,46647,0.20,Alta,113833700
2007-04-09,46650,47239,46650,46855,46855,0.45,Alta,124565500
2007-04-10,46855,47234,46822,47174,47174,0.68,Alta,165433200
2007-04-11,47173,47573,46680,46939,46939,-0.50,Baixa,169053700
2007-04-12,46941,47389,46506,47347,47347,0.87,Alta,117205600
2007-04-13,47347,47968,47267,47926,47926,1.22,Alta,122908200
2007-04-16,47925,49022,47925,48921,48921,2.08,Alta,155061700
2007-04-17,48923,49156,48631,48755,48755,-0.34,Baixa,140107200
2007-04-18,48760,49339,48456,48710,48710,-0.09,Baixa,190930900
2007-04-19,48705,48837,47917,48762,48762,0.11,Alta,168338300
2007-04-20,48763,49459,48763,49408,49408,1.32,Alta,155979900
2007-04-23,49409,49477,49097,49162,49162,-0.50,Baixa,84795800
2007-04-24,49162,49259,48602,49071,49071,-0.19,Baixa,85154000
2007-04-25,49072,49816,49072,49676,49676,1.23,Alta,139457700
2007-04-26,49678,49856,49060,49068,49068,-1.22,Baixa,130519800
2007-04-27,49067,49232,48311,49230,49230,0.33,Alta,97450000
2007-04-30,49222,49482,48744,48956,48956,-0.56,Baixa,155714300
2007-05-02,48955,49630,48953,49472,49472,1.05,Alta,82439200
2007-05-03,49472,50318,49472,50218,50218,1.51,Alta,61496600
2007-05-04,50218,50898,50218,50598,50598,0.76,Alta,48752600
2007-05-07,50591,50618,50154,50282,50282,-0.62,Baixa,30581600
2007-05-08,50276,50369,49526,50278,50278,-0.01,De Lado,58598200
2007-05-09,50277,51369,50149,51300,51300,2.03,Alta,129546400
2007-05-10,51298,51298,50205,50235,50235,-2.08,Baixa,183381300
2007-05-11,50235,51083,50235,50902,50902,1.33,Alta,146071500
2007-05-14,50910,51066,50298,50511,50511,-0.77,Baixa,82391800
2007-05-15,50511,51042,50370,50518,50518,0.01,De Lado,88112800
2007-05-16,50518,51738,50518,51738,51738,2.41,Alta,154949100
2007-05-17,51741,51959,51374,51631,51631,-0.21,Baixa,100343900
2007-05-18,51633,52088,51499,52078,52078,0.87,Alta,103165200
2007-05-21,52078,52691,52078,52423,52423,0.66,Alta,128956500
2007-05-22,52424,52561,52039,52208,52208,-0.41,Baixa,54601200
2007-05-23,52210,52505,51670,51813,51813,-0.76,Baixa,177385300
2007-05-24,51813,51891,50214,50531,50531,-2.47,Baixa,104114900
2007-05-25,50541,51633,50541,51618,51618,2.15,Alta,93920400
2007-05-28,51616,52209,51616,52120,52120,0.97,Alta,58686200
2007-05-29,52121,52545,51271,51713,51713,-0.78,Baixa,158100700
2007-05-30,51706,52595,50607,52528,52528,1.58,Alta,140483000
2007-05-31,52536,52877,52098,52268,52268,-0.49,Baixa,125166600
2007-06-01,52271,53423,52271,53423,53423,2.21,Alta,148685200
2007-06-04,53423,53423,52651,53243,53243,-0.34,Baixa,90055800
2007-06-05,53245,53271,52673,53162,53162,-0.15,Baixa,89869200
2007-06-06,53162,53162,51869,52049,52049,-2.09,Baixa,92944800
2007-06-08,52045,52500,50885,52330,52330,0.54,Alta,84325800
2007-06-11,52324,52952,52184,52777,52777,0.85,Alta,81569800
2007-06-12,52776,52776,51643,51797,51797,-1.86,Baixa,75774200
2007-06-13,51799,53226,51799,52994,52994,2.31,Alta,175650400
2007-06-14,53011,53798,53009,53713,53713,1.36,Alta,97862600
2007-06-15,53723,54726,53723,54519,54519,1.50,Alta,123495800
2007-06-18,54519,55000,54355,54730,54730,0.39,Alta,115684800
2007-06-19,54730,54797,54450,54644,54644,-0.16,Baixa,99302200
2007-06-20,54644,55003,54029,54029,54029,-1.13,Baixa,120526300
2007-06-21,54030,54844,53911,54657,54657,1.16,Alta,103576000
2007-06-22,54644,54644,53952,54267,54267,-0.71,Baixa,94636800
2007-06-25,54270,54605,53605,54042,54042,-0.41,Baixa,84710200
2007-06-26,54045,54413,53842,53852,53852,-0.35,Baixa,68430600
2007-06-27,53852,54164,53202,54143,54143,0.54,Alta,86424600
2007-06-28,54154,54648,54147,54147,54147,0.01,De Lado,89190200
2007-06-29,54150,54783,53958,54392,54392,0.45,Alta,85396000
2007-07-02,54396,55386,54396,55371,55371,1.80,Alta,67223800
2007-07-03,55371,55783,55259,55700,55700,0.59,Alta,33761000
2007-07-04,55698,56000,55598,55696,55696,-0.01,De Lado,23831400
2007-07-05,55696,55932,55345,55932,55932,0.42,Alta,54025000
2007-07-06,55932,56444,55932,56444,56444,0.92,Alta,39105400
2007-07-10,56444,56544,55678,55883,55883,-0.99,Baixa,50772400
2007-07-11,55882,56495,55628,56356,56356,0.85,Alta,42577400
2007-07-12,56380,57676,56378,57613,57613,2.23,Alta,43539800
2007-07-13,57613,57983,57327,57644,57644,0.05,Alta,49967000
2007-07-16,57644,57666,57035,57374,57374,-0.47,Baixa,51594200
2007-07-17,57376,57799,57307,57660,57660,0.50,Alta,0
2007-07-18,57660,57660,56903,57556,57556,-0.18,Baixa,0
2007-07-19,57556,58293,57556,58125,58125,0.99,Alta,0
2007-07-20,58125,58125,57103,57443,57443,-1.17,Baixa,36497000
2007-07-23,57443,58070,57443,58037,58037,1.03,Alta,40731200
2007-07-24,58036,58057,55165,55795,55795,-3.86,Baixa,61823000
2007-07-25,55797,56409,54520,56001,56001,0.37,Alta,79978200
2007-07-26,55998,55998,52627,53893,53893,-3.76,Baixa,80241800
2007-07-27,53893,54407,52922,52922,52922,-1.80,Baixa,64166800
2007-07-30,52925,54790,52925,54573,54573,3.12,Alta,46189400
2007-07-31,54602,55662,54169,54183,54183,-0.71,Baixa,60286200
2007-08-01,54170,54234,53036,54234,54234,0.09,Alta,60579400
2007-08-02,54245,54959,54202,54691,54691,0.84,Alta,46542600
2007-08-03,54697,54725,52575,52846,52846,-3.37,Baixa,83125000
2007-08-06,52846,53207,51317,53091,53091,0.46,Alta,81613200
2007-08-07,53092,54113,52746,53802,53802,1.34,Alta,37271000
2007-08-08,53804,55616,53804,55241,55241,2.67,Alta,64404600
2007-08-09,55213,55213,53324,53431,53431,-3.28,Baixa,50735200
2007-08-10,53431,53431,51682,52638,52638,-1.48,Baixa,58812200
2007-08-13,52647,53670,52202,52434,52434,-0.39,Baixa,48389000
2007-08-14,52434,52945,50912,50912,50912,-2.90,Baixa,49403000
2007-08-15,50912,51286,49106,49285,49285,-3.20,Baixa,108086200
2007-08-16,49281,49281,44938,48016,48016,-2.57,Baixa,94943000
2007-08-17,48026,49588,46877,48559,48559,1.13,Alta,69136800
2007-08-20,48561,49574,48561,49206,49206,1.33,Alta,40150000
2007-08-21,49208,50064,48739,49815,49815,1.24,Alta,25605200
2007-08-22,49815,51749,49815,51745,51745,3.87,Alta,26165200
2007-08-23,51745,52351,51082,51848,51848,0.20,Alta,18680600
2007-08-24,51845,52998,51390,52998,52998,2.22,Alta,48704200
2007-08-27,52995,53396,52502,53078,53078,0.15,Alta,23481800
2007-08-28,53072,53072,51390,51645,51645,-2.70,Baixa,20718200
2007-08-29,51648,52810,51647,52735,52735,2.11,Alta,20048400
2007-08-30,52728,53645,52223,52858,52858,0.23,Alta,28670400
2007-08-31,52874,54715,52874,54637,54637,3.37,Alta,46496600
2007-09-03,54641,54998,54519,54833,54833,0.36,Alta,5239000
2007-09-04,54834,55566,54588,55250,55250,0.76,Alta,9577600
2007-09-05,55243,55243,54156,54408,54408,-1.52,Baixa,2828400
2007-09-06,54413,55094,54413,54569,54569,0.30,Alta,5897800
2007-09-10,54554,54554,52321,52653,52653,-3.51,Baixa,4085000
2007-09-11,52660,53954,52660,53921,53921,2.41,Alta,4894200
2007-09-12,53922,54622,53718,53883,53883,-0.07,Baixa,5599000
2007-09-13,53883,55087,53883,54908,54908,1.90,Alta,3627600
2007-09-14,54909,55465,54378,54671,54671,-0.43,Baixa,5843200
2007-09-17,54671,54733,53691,54341,54341,-0.60,Baixa,4175800
2007-09-18,54351,56844,54351,56666,56666,4.28,Alta,7547200
2007-09-19,56675,58079,56675,57264,57264,1.06,Alta,7791400
2007-09-20,57263,57609,56607,56906,56906,-0.63,Baixa,4655000
2007-09-21,56919,57899,56919,57799,57799,1.57,Alta,7360400
2007-09-24,57799,58719,57799,58719,58719,1.59,Alta,5824600
2007-09-25,58717,58862,57969,58858,58858,0.24,Alta,3464800
2007-09-26,58859,59825,58859,59715,59715,1.46,Alta,6099200
2007-09-27,59713,61052,59713,61052,61052,2.24,Alta,6392800
2007-09-28,61054,61054,60086,60465,60465,-0.96,Baixa,5429200
2007-10-01,60465,62355,60465,62340,62340,3.10,Alta,15394000
2007-10-02,62341,62356,61241,62017,62017,-0.52,Baixa,6097200
2007-10-03,62021,62021,60094,60099,60099,-3.09,Baixa,6852200
2007-10-04,60102,61080,59536,60407,60407,0.51,Alta,8710600
2007-10-05,60408,62704,60408,62319,62319,3.17,Alta,9083000
2007-10-08,62319,62725,61841,62661,62661,0.55,Alta,4076200
2007-10-09,62661,63658,62661,63549,63549,1.42,Alta,7505800
2007-10-10,63550,63565,62894,63197,63197,-0.55,Baixa,4719800
2007-10-11,63197,64169,61487,62456,62456,-1.17,Baixa,5273600
2007-10-15,62456,63841,62412,62969,62969,0.82,Alta,4598800
2007-10-16,62965,62965,61565,61718,61718,-1.99,Baixa,4902600
2007-10-17,61720,63194,61460,63194,63194,2.39,Alta,7642000
2007-10-18,63192,63322,61943,63261,63261,0.11,Alta,4539800
2007-10-19,63270,63349,60883,60894,60894,-3.74,Baixa,5454000
2007-10-22,60884,61379,59473,61215,61215,0.53,Alta,4185400
2007-10-23,61214,62773,61214,62697,62697,2.42,Alta,7591000
2007-10-24,62693,62816,61448,62625,62625,-0.11,Baixa,7745200
2007-10-25,62628,63206,61968,62341,62341,-0.45,Baixa,6487200
2007-10-26,62346,64320,62346,64276,64276,3.10,Alta,6239600
2007-10-29,64275,65670,64275,65044,65044,1.19,Alta,7741000
2007-10-30,65044,65147,64264,64383,64383,-1.02,Baixa,7817400
2007-10-31,64385,65949,64385,65318,65318,1.45,Alta,4318400
2007-11-01,65317,65317,63774,64050,64050,-1.94,Baixa,6187200
2007-11-05,64049,64049,62720,62960,62960,-1.70,Baixa,9279400
2007-11-06,62967,64524,62967,64503,64503,2.45,Alta,4556000
2007-11-07,64503,64603,63223,63501,63501,-1.55,Baixa,112200
2007-11-08,63503,65283,63140,63562,63562,0.10,Alta,7195800
2007-11-09,63571,65281,62279,64321,64321,1.19,Alta,6871000
2007-11-12,64321,64321,61452,61527,61527,-4.34,Baixa,5393400
2007-11-13,61526,62933,61034,62927,62927,2.28,Alta,5980600
2007-11-14,62919,64896,62919,64631,64631,2.71,Alta,10894400
2007-11-16,64634,64802,63627,64609,64609,-0.03,De Lado,4450600
2007-11-19,64609,64609,62321,62336,62336,-3.52,Baixa,3819200
2007-11-21,62335,62335,59847,60582,60582,-2.81,Baixa,6540600
2007-11-22,60582,61102,60124,60653,60653,0.12,Alta,2223600
2007-11-23,60662,61334,60662,60971,60971,0.52,Alta,8923600
2007-11-26,60973,61560,59067,59069,59069,-3.12,Baixa,6195600
2007-11-27,59067,59971,58096,59432,59432,0.61,Alta,6147400
2007-11-28,59432,61858,59432,61715,61715,3.84,Alta,6116600
2007-11-29,61720,63190,61465,62156,62156,0.71,Alta,5978200
2007-11-30,62157,63701,62157,63006,63006,1.37,Alta,4849000
2007-12-03,63018,63682,62729,63200,63200,0.31,Alta,0
2007-12-04,63203,63722,62373,63482,63482,0.45,Alta,0
2007-12-05,63483,65204,63483,64928,64928,2.28,Alta,0
2007-12-06,64929,65791,64692,65791,65791,1.33,Alta,3108800
2007-12-07,65789,66529,65278,65639,65639,-0.23,Baixa,2289000
2007-12-10,65642,65874,65228,65446,65446,-0.29,Baixa,3680000
2007-12-11,65448,66451,64127,64512,64512,-1.43,Baixa,4639800
2007-12-12,64512,66171,64502,64742,64742,0.36,Alta,0
2007-12-13,64735,64735,62466,62861,62861,-2.91,Baixa,2936800
2007-12-14,62868,63455,62445,62445,62445,-0.66,Baixa,3054000
2007-12-17,62445,62445,59820,59828,59828,-4.19,Baixa,2242400
2007-12-18,59832,61421,59414,61096,61096,2.12,Alta,3616600
2007-12-19,61108,61734,60915,61722,61722,1.02,Alta,0
2007-12-20,61724,62467,61416,61716,61716,-0.01,De Lado,4797200
2007-12-21,61725,63398,61725,63098,63098,2.24,Alta,2453000
2007-12-26,63101,64304,63101,64288,64288,1.89,Alta,1820200
2007-12-27,64287,64584,63590,63774,63774,-0.80,Baixa,2043800
2007-12-28,63776,64124,63598,63886,63886,0.18,Alta,2588600
2008-01-02,63885,63906,62659,62815,62815,-1.68,Baixa,2980200
2008-01-03,62814,63129,62556,62892,62892,0.12,Alta,1895800
2008-01-04,62898,63436,60574,61037,61037,-2.95,Baixa,2613800
2008-01-07,61054,61505,60092,60772,60772,-0.43,Baixa,2223400
2008-01-08,60771,62650,60771,62081,62081,2.15,Alta,3314000
2008-01-09,62078,62674,61487,62674,62674,0.96,Alta,3480400
2008-01-10,62677,63615,62594,63515,63515,1.34,Alta,3227000
2008-01-11,63514,63514,61942,61942,61942,-2.48,Baixa,2920600
2008-01-14,61950,62536,61643,62188,62188,0.40,Alta,2829000
2008-01-15,62180,62180,59897,59907,59907,-3.67,Baixa,4080800
2008-01-16,59906,59906,58077,58777,58777,-1.89,Baixa,3455400
2008-01-17,58773,59643,56734,57037,57037,-2.96,Baixa,3594000
2008-01-18,57039,58291,56241,57506,57506,0.82,Alta,5810600
2008-01-21,57503,57503,53487,53709,53709,-6.60,Baixa,3566400
2008-01-22,53705,56541,53610,56097,56097,4.45,Alta,3650200
2008-01-23,56098,56098,53011,54235,54235,-3.32,Baixa,3719400
2008-01-24,54242,57675,54242,57463,57463,5.95,Alta,3801800
2008-01-28,57457,58721,56360,58594,58594,1.97,Alta,3928600
2008-01-29,58597,59715,58597,59530,59530,1.60,Alta,3441800
2008-01-30,59522,60289,58752,60289,60289,1.27,Alta,4314400
2008-01-31,60288,60288,57886,59490,59490,-1.33,Baixa,6158800
2008-02-01,59491,61187,59491,61080,61080,2.67,Alta,3601800
2008-02-06,61076,61076,58742,58969,58969,-3.46,Baixa,0
2008-02-07,58965,59581,58030,58965,58965,-0.01,De Lado,3993400
2008-02-08,58967,59520,58843,59076,59076,0.19,Alta,2023200
2008-02-11,59081,60805,59081,60643,60643,2.65,Alta,2569600
2008-02-12,60645,62828,60645,61805,61805,1.92,Alta,13473600
2008-02-13,61802,63002,61802,62591,62591,1.27,Alta,4423000
2008-02-14,62595,63224,61737,61819,61819,-1.23,Baixa,2359200
2008-02-15,61803,61803,60717,61272,61272,-0.88,Baixa,2353000
2008-02-18,61292,62883,61292,62801,62801,2.50,Alta,1497200
2008-02-19,62801,63590,62180,62297,62297,-0.80,Baixa,2089200
2008-02-20,62292,63780,61634,63747,63747,2.33,Alta,2756400
2008-02-21,63748,64631,63620,63792,63792,0.07,Alta,2422600
2008-02-22,63780,64609,63360,64609,64609,1.28,Alta,2075800
2008-02-25,64605,65013,64060,65001,65001,0.61,Alta,2370400
2008-02-26,64994,65399,63983,65183,65183,0.28,Alta,3564000
2008-02-27,65178,65968,64647,65495,65495,0.48,Alta,4842600
2008-02-28,65495,66005,65248,65555,65555,0.09,Alta,3693000
2008-02-29,65553,65553,63482,63489,63489,-3.15,Baixa,2817000
2008-03-03,63496,64644,63159,64490,64490,1.58,Alta,2267000
2008-03-04,64486,64530,62745,63656,63656,-1.29,Baixa,2141800
2008-03-05,63653,65045,63653,64629,64629,1.53,Alta,2322800
2008-03-06,64631,64676,62975,62975,62975,-2.56,Baixa,2246000
2008-03-07,62973,62973,61382,61868,61868,-1.76,Baixa,2489000
2008-03-10,61869,61923,59996,59999,59999,-3.02,Baixa,1901000
2008-03-11,60006,62368,60006,62368,62368,3.95,Alta,3223600
2008-03-12,62378,63036,62022,62177,62177,-0.31,Baixa,2316400
2008-03-13,62175,62413,60168,62280,62280,0.17,Alta,3854200
2008-03-14,62280,63028,60710,61991,61991,-0.46,Baixa,2813200
2008-03-17,61987,61987,59342,60012,60012,-3.19,Baixa,2131800
2008-03-18,60040,61933,60040,61933,61933,3.20,Alta,3084800
2008-03-19,61936,62372,58805,58827,58827,-5.02,Baixa,2229400
2008-03-20,58818,59170,57824,58987,58987,0.27,Alta,2717800
2008-03-24,58994,61083,58994,59813,59813,1.40,Alta,2289000
2008-03-25,59820,61616,59820,61234,61234,2.38,Alta,2523800
2008-03-26,61234,61849,60759,61415,61415,0.30,Alta,2351000
2008-03-27,61418,62200,60679,60762,60762,-1.06,Baixa,1639200
2008-03-28,60762,61062,60192,60452,60452,-0.51,Baixa,1673400
2008-03-31,60449,60982,59917,60968,60968,0.85,Alta,2168400
2008-04-01,60965,62788,60965,62775,62775,2.96,Alta,1205600
2008-04-02,62775,63816,62775,63364,63364,0.94,Alta,1076800
2008-04-03,63367,64731,62793,64175,64175,1.28,Alta,1039400
2008-04-04,64177,64630,63906,64446,64446,0.42,Alta,812800
2008-04-07,64447,65409,63919,64176,64176,-0.42,Baixa,909400
2008-04-08,64180,64833,63453,64540,64540,0.57,Alta,878000
2008-04-09,64540,64621,63167,63477,63477,-1.65,Baixa,863400
2008-04-10,63475,63646,62712,63527,63527,0.08,Alta,909400
2008-04-11,63526,63526,62459,62585,62585,-1.48,Baixa,696800
2008-04-14,62592,62733,61467,62153,62153,-0.69,Baixa,926600
2008-04-15,62151,62825,62151,62618,62618,0.75,Alta,841600
2008-04-16,62625,64314,62625,64152,64152,2.45,Alta,1237800
2008-04-17,64150,64945,63599,64552,64552,0.62,Alta,908400
2008-04-18,64554,65384,64554,64923,64923,0.57,Alta,856800
2008-04-22,64922,65689,64922,65413,65413,0.75,Alta,965800
2008-04-23,65413,65689,64914,64948,64948,-0.71,Baixa,862800
2008-04-24,64946,65086,64223,64576,64576,-0.57,Baixa,971600
2008-04-25,64576,65253,64172,65187,65187,0.95,Alta,1111000
2008-04-28,65191,66025,65191,65678,65678,0.75,Alta,1183000
2008-04-29,65678,65678,63706,63826,63826,-2.82,Baixa,1113600
2008-04-30,63826,68038,63826,67868,67868,6.33,Alta,2112800
2008-05-02,67869,70973,67865,69366,69366,2.21,Alta,1981800
2008-05-05,69366,70435,69366,70175,70175,1.17,Alta,1347400
2008-05-06,70175,70215,69561,70195,70195,0.03,De Lado,1518000
2008-05-07,70201,70545,68599,69018,69018,-1.68,Baixa,1342600
2008-05-08,69021,69877,69014,69722,69722,1.02,Alta,975000
2008-05-09,69722,69722,68764,69646,69646,-0.11,Baixa,841200
2008-05-12,69646,70420,69068,70416,70416,1.11,Alta,966600
2008-05-13,70422,71084,70108,70503,70503,0.12,Alta,1207600
2008-05-14,70495,70966,70027,70027,70027,-0.68,Baixa,1200000
2008-05-15,70031,71492,70031,71492,71492,2.09,Alta,1144400
2008-05-16,71496,72767,71496,72767,72767,1.78,Alta,1348800
2008-05-19,72767,73794,72458,73439,73439,0.92,Alta,1494600
2008-05-20,73445,73522,72146,73517,73517,0.11,Alta,1256200
2008-05-21,73508,73780,72150,72295,72295,-1.66,Baixa,1465000
2008-05-23,72295,72295,70774,71452,71452,-1.17,Baixa,1094000
2008-05-26,71452,71988,71423,71629,71629,0.25,Alta,503200
2008-05-27,71629,71659,70335,70992,70992,-0.89,Baixa,1409600
2008-05-28,70995,73180,70734,73153,73153,3.04,Alta,1455000
2008-05-29,73154,73920,71695,71798,71798,-1.85,Baixa,1542600
2008-05-30,71798,72862,71766,72593,72593,1.11,Alta,1770400
2008-06-02,72593,72593,71352,71897,71897,-0.96,Baixa,1171000
2008-06-03,71897,72019,69602,70012,70012,-2.62,Baixa,1301200
2008-06-04,70012,70012,68465,68673,68673,-1.91,Baixa,1438400
2008-06-05,68674,71235,68674,71235,71235,3.73,Alta,1219200
2008-06-06,71208,71211,69515,69786,69786,-2.03,Baixa,1199800
2008-06-09,69786,69990,68534,69281,69281,-0.72,Baixa,1035000
2008-06-10,69275,69275,67067,67775,67775,-2.17,Baixa,1256000
2008-06-11,67775,68061,66715,66795,66795,-1.45,Baixa,1254200
